;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
3097;SPAR MACARONI;5;387032.42;27 578;11596.32;0.33;3.45;9082.50;803;376.87;0.45;4.77;7866.08;667;280.54;0.46;4.10;8408.74;679;47.83;0.09;0.65;6639.17;553;-226.04;-0.30;-3.92;6149.42;515;176.20;0.33;3.30;10741.89;850;119.80;0.13;1.28;4851.88;314;657.71;0.90;15.59;12879.87;1 013;286.53;0.38;2.56;11538.13;917;539.08;0.67;5.37;8329.69;656;217.53;0.29;3.00;12971.81;934;787.78;0.99;6.98;15925.38;1 180;-486.09;-0.74;-3.51;5850.18;382;478.46;0.44;9.41;11928.45;754;252.38;0.25;2.43;2653.85;140;403.72;0.63;17.49;11503.97;785;-289.07;-0.46;-2.89;16700.05;1 117;-16.84;-0.02;-0.12;16170.63;1 048;803.00;1.24;5.71;8063.76;578;650.09;0.85;9.27;17993.35;1 181;-55.10;-0.07;-0.35;8295.87;523;563.72;0.88;7.81;2069.91;109;324.87;0.41;18.05;8017.79;521;269.22;0.32;3.86;14406.39;981;268.96;0.38;2.15;17436.35;1 205;571.20;0.74;3.77;2578.84;136;402.04;0.57;17.93;1973.06;104;308.31;0.44;17.97;12033.43;884;-1416.19;-2.46;-13.53;606.73;32;94.55;0.13;17.92;11059.48;768;453.36;0.53;4.71;5306.84;336;563.81;0.76;12.22;6978.45;460;174.76;0.24;2.88;4442.21;279;247.40;0.35;6.40;816.57;43;128.16;0.18;18.05;7513.21;586;314.37;0.39;4.81;7609.35;575;467.08;0.66;7.06;6780.04;516;347.35;0.45;5.89;10688.94;821;522.42;0.75;5.62;3040.84;209;248.53;0.35;9.40;8010.96;592;421.20;0.69;6.05;3092.78;197;23.45;0.04;0.87;4303.02;303;108.02;0.19;2.89;3796.44;256;179.64;0.27;5.44;4166.10;295;95.61;0.16;2.64;4531.90;310;201.05;0.32;5.10;6174.86;424;285.40;0.47;5.32;6945.20;480;309.65;0.42;5.13;1857.22;98;288.78;0.49;17.88;6250.84;469;-174.80;-0.30;-3.22
3098;SPAR SPAGHETTI;5;303018.37;21 596;9055.31;0.26;3.44;7123.48;624;337.68;0.40;5.45;5956.82;508;180.50;0.30;3.48;5768.15;471;-5.76;-0.01;-0.11;5815.06;473;-78.72;-0.11;-1.56;5453.99;449;215.54;0.41;4.54;7856.59;631;-9.42;-0.01;-0.14;3783.22;264;346.49;0.48;10.53;9995.44;787;213.29;0.28;2.45;8837.76;711;355.99;0.45;4.63;7794.99;609;253.79;0.34;3.74;9610.17;698;462.85;0.58;5.54;11875.76;889;-186.35;-0.29;-1.80;5963.13;387;501.16;0.47;9.67;10463.11;646;472.88;0.46;5.20;2296.84;121;351.68;0.55;17.61;8132.49;561;-258.78;-0.41;-3.66;12162.52;819;-123.46;-0.17;-1.17;11486.22;749;527.84;0.82;5.28;5983.29;438;379.91;0.50;7.30;12909.46;845;-4.45;-0.01;-0.04;7227.85;450;539.47;0.84;8.58;2050.92;108;321.89;0.41;18.05;7403.16;484;219.16;0.26;3.40;13555.65;930;222.12;0.31;1.88;15419.03;1 063;487.37;0.63;3.63;2427.87;128;379.02;0.54;17.95;854.55;45;134.12;0.19;18.05;10494.54;774;-1275.24;-2.22;-13.97;663.70;35;103.49;0.14;17.93;8825.54;614;355.26;0.42;4.63;3862.05;242;439.93;0.59;13.10;6011.03;397;138.61;0.19;2.65;3815.58;242;189.12;0.27;5.70;607.68;32;95.37;0.13;18.05;6065.13;466;314.55;0.39;5.96;5540.62;421;302.22;0.43;6.27;5017.05;378;273.74;0.35;6.27;7840.62;605;369.73;0.53;5.42;2281.95;154;195.83;0.28;9.87;5699.20;423;293.04;0.48;5.91;1669.22;88;260.63;0.45;17.96;3111.90;215;108.66;0.19;4.02;3348.53;237;-89.50;-0.14;-3.07;2760.07;193;82.73;0.14;3.45;3013.96;204;143.39;0.23;5.47;4673.83;322;224.20;0.37;5.52;5480.19;381;220.18;0.30;4.62;778.59;41;122.20;0.21;18.05;3249.87;244;-48.62;-0.08;-1.72
3158;SPAR CANOLA OIL;5;202260.52;2 988;11512.55;0.33;5.69;1057.87;13;209.62;0.25;19.82;1573.53;17;294.48;0.49;18.71;857.62;8;156.25;0.28;18.22;554.95;5;102.32;0.14;18.44;776.93;7;135.60;0.26;17.45;459.96;4;82.57;0.09;17.95;1954.83;17;350.94;0.48;17.95;3799.56;44;90.38;0.12;2.38;1609.86;14;289.01;0.36;17.95;689.94;6;123.86;0.17;17.95;459.96;4;82.57;0.10;17.95;754.93;7;138.80;0.21;18.39;2609.71;29;515.91;0.48;19.77;6819.08;92;476.16;0.47;6.98;3354.55;45;286.90;0.45;8.55;2033.74;26;528.91;0.84;26.01;737.91;9;187.82;0.26;25.45;737.91;9;162.23;0.25;21.99;1335.84;16;266.78;0.35;19.97;3549.51;49;184.86;0.24;5.21;2699.62;38;84.65;0.13;3.14;719.92;8;150.42;0.19;20.89;3929.37;63;158.81;0.19;4.04;6509.09;91;244.59;0.34;3.76;1439.84;16;300.83;0.39;20.89;7724.69;131;213.47;0.30;2.76;449.95;5;113.91;0.16;25.32;2549.62;38;222.58;0.39;8.73;2114.70;30;356.30;0.48;16.85;8038.71;129;678.08;0.79;8.44;1789.73;27;232.44;0.31;12.99;8533.70;130;590.64;0.82;6.92;1609.77;23;268.37;0.38;16.67;654.91;9;116.12;0.16;17.73;4151.36;64;236.58;0.29;5.70;4964.19;81;177.57;0.25;3.58;26496.64;436;524.89;0.68;1.98;5003.25;75;398.49;0.58;7.96;10798.25;175;430.77;0.61;3.99;10453.32;168;249.12;0.41;2.38;1249.83;17;36.50;0.06;2.92;10848.22;178;-585.60;-1.02;-5.40;10638.37;163;-263.86;-0.40;-2.48;8288.74;126;237.10;0.39;2.86;3879.43;57;179.71;0.28;4.63;1079.88;12;203.33;0.33;18.83;5729.26;74;653.69;0.88;11.41;5839.17;83;173.94;0.29;2.98;8348.80;120;463.12;0.78;5.55
3237;SPAR SOUP BROWN ONION;5;22555.18;3 930;3678.21;0.10;18.75;159.68;32;26.63;0.03;19.18;369.26;74;61.59;0.10;19.18;244.26;49;40.56;0.07;19.10;375.63;85;30.63;0.04;9.38;901.25;207;76.57;0.15;9.77;249.25;50;41.39;0.05;19.10;329.60;65;53.98;0.07;18.84;394.23;80;32.53;0.04;9.49;268.47;49;42.52;0.05;18.22;437.82;80;68.99;0.09;18.12;449.10;82;71.01;0.09;18.18;433.84;74;77.13;0.12;20.45;460.95;75;93.44;0.09;23.31;448.52;74;81.08;0.08;20.79;519.03;87;88.12;0.14;19.53;918.98;187;31.85;0.05;3.99;370.18;62;64.34;0.09;19.99;413.01;69;72.50;0.11;20.19;460.33;77;80.41;0.10;20.09;472.61;79;82.78;0.11;20.14;489.68;82;85.16;0.13;20.00;568.75;95;99.92;0.13;20.20;555.57;93;96.76;0.11;20.03;394.74;66;69.07;0.10;20.12;646.32;108;113.36;0.15;20.17;508.25;85;88.85;0.13;20.10;537.30;90;93.34;0.13;19.98;789.48;132;138.15;0.24;20.12;876.93;147;151.88;0.21;19.92;596.90;100;103.62;0.12;19.96;717.60;120;125.50;0.17;20.11;861.36;144;150.80;0.21;20.13;137.77;23;24.25;0.03;20.24;245.59;41;43.23;0.06;20.24;328.85;55;57.48;0.07;20.10;495.97;83;86.48;0.12;20.05;570.85;96;97.59;0.13;19.66;309.98;52;53.53;0.08;19.86;556.77;93;97.81;0.14;20.20;555.87;93;97.02;0.16;20.07;322.26;54;55.90;0.10;19.95;310.88;52;54.31;0.09;20.09;347.12;58;60.90;0.09;20.18;309.38;52;53.01;0.09;19.70;377.37;63;66.43;0.11;20.24;488.18;82;83.86;0.14;19.75;437.34;66;84.43;0.11;22.20;294.83;37;69.24;0.12;27.01;247.29;31;58.24;0.10;27.09
3609;SPAR CORNED MEAT;5;247647.16;9 715;9048.26;0.26;4.20;959.52;48;22.26;0.03;2.67;1455.48;52;378.10;0.63;29.87;4635.76;219;-38.51;-0.07;-0.96;1772.32;78;119.43;0.16;7.75;4902.57;243;-273.66;-0.52;-6.42;3358.32;168;-159.57;-0.18;-5.46;5717.14;286;66.18;0.09;1.33;5447.01;254;-59.82;-0.08;-1.26;8060.50;350;-23.29;-0.03;-0.33;6040.42;258;90.27;0.12;1.72;7677.32;318;149.56;0.19;2.24;7498.86;314;257.45;0.39;3.95;7912.07;343;109.85;0.10;1.60;5834.63;237;299.75;0.29;5.91;4387.22;178;229.89;0.36;6.03;8297.65;335;218.61;0.35;3.03;5126.59;191;416.77;0.59;9.35;5538.79;221;256.45;0.40;5.32;2504.02;98;146.65;0.19;6.74;3988.35;165;94.52;0.12;2.73;5613.66;234;101.22;0.16;2.07;8156.63;337;181.43;0.23;2.56;4267.18;152;187.77;0.22;5.06;7379.16;264;298.52;0.42;4.65;3820.62;138;130.02;0.17;3.91;6627.86;247;271.11;0.38;4.70;6481.08;237;165.81;0.23;2.94;4210.79;151;164.94;0.29;4.50;3633.72;123;281.25;0.38;8.90;5071.19;181;223.48;0.26;5.07;3513.42;123;194.21;0.26;6.36;8726.52;303;533.37;0.74;7.03;7770.02;283;221.70;0.31;3.28;6116.82;213;361.93;0.50;6.80;6001.17;213;276.30;0.34;5.29;6109.99;221;199.09;0.28;3.75;5004.14;181;166.06;0.21;3.82;2247.90;75;194.17;0.28;9.93;3015.88;107;139.50;0.20;5.32;3102.05;120;-63.76;-0.10;-2.36;1626.29;56;121.06;0.21;8.56;3143.57;115;179.11;0.31;6.55;2285.87;83;94.97;0.14;4.78;3294.30;118;147.82;0.25;5.16;6120.34;237;216.57;0.34;4.07;6198.65;217;635.26;1.04;11.79;7759.78;270;755.45;1.01;11.20;5019.80;193;234.95;0.40;5.38;4214.22;167;134.09;0.23;3.66
3647;SPAR YEAST INSTANT;5;36760.25;8 640;9251.58;0.26;28.94;487.37;163;136.97;0.16;32.32;480.64;161;134.64;0.22;32.21;519.06;174;145.17;0.26;32.16;564.51;189;158.29;0.21;32.25;591.27;198;165.73;0.31;32.23;788.76;264;221.32;0.25;32.27;758.41;254;212.52;0.29;32.23;641.70;185;174.60;0.23;31.29;655.95;165;178.48;0.22;31.29;633.81;159;173.48;0.23;31.48;752.91;189;205.79;0.26;31.43;797.60;200;218.53;0.33;31.51;717.80;180;196.64;0.18;31.50;718.00;180;196.81;0.19;31.52;837.30;210;229.29;0.36;31.49;1175.25;295;318.50;0.50;31.17;1236.90;310;285.81;0.40;26.57;952.41;239;219.31;0.34;26.48;1024.63;257;236.25;0.31;26.52;1009.27;253;233.08;0.30;26.56;781.44;196;180.18;0.28;26.52;841.09;211;193.84;0.24;26.50;690.28;172;160.78;0.19;26.79;688.12;138;202.76;0.28;33.89;902.94;181;266.29;0.35;33.92;940.61;189;276.12;0.39;33.76;1027.94;206;258.87;0.37;28.96;1276.44;256;302.65;0.53;27.27;1265.21;254;299.19;0.40;27.19;1007.98;202;239.50;0.28;27.32;1105.53;222;261.25;0.35;27.18;941.36;189;222.56;0.31;27.19;877.24;176;207.80;0.29;27.24;617.76;124;146.15;0.20;27.21;880.73;177;207.68;0.26;27.12;927.14;186;219.66;0.31;27.25;837.07;168;198.10;0.25;27.22;635.72;128;149.15;0.22;26.98;762.47;153;180.53;0.26;27.23;723.55;145;171.92;0.28;27.32;358.03;72;84.28;0.15;27.07;525.19;106;122.42;0.21;26.81;432.63;87;101.85;0.16;27.07;775.19;156;182.13;0.30;27.02;321.35;65;74.46;0.12;26.65;318.61;64;75.23;0.12;27.15;467.56;94;110.14;0.15;27.09;224.30;45;53.14;0.09;27.24;263.22;53;61.75;0.10;26.98
4345;RHODES BAKED BEAN TOM SCE;5;90757.64;6 569;5136.99;0.15;6.51;223.84;16;32.19;0.04;16.54;208.45;15;28.96;0.05;15.98;1309.04;100;180.70;0.32;15.87;642.14;46;91.34;0.12;16.36;360.94;26;49.88;0.09;15.89;1621.53;147;-2.22;-0.00;-0.16;854.43;57;205.47;0.28;27.66;3713.04;313;-9.19;-0.01;-0.28;3228.67;283;76.84;0.10;2.74;4644.00;405;34.45;0.05;0.85;803.38;62;61.39;0.08;8.79;2363.39;172;237.14;0.36;11.54;3111.78;257;61.07;0.06;2.26;443.24;26;84.06;0.08;21.81;49.47;3;7.94;0.01;18.45;230.86;14;37.04;0.06;18.45;1978.80;120;1388.84;1.95;80.71;3931.30;288;151.21;0.23;4.42;847.47;53;85.12;0.11;11.55;3174.88;210;155.08;0.20;5.62;2180.13;153;85.45;0.13;4.51;3749.34;266;80.42;0.10;2.47;1482.46;98;198.88;0.24;15.43;2019.22;133;95.10;0.13;5.42;1157.25;75;72.32;0.09;7.19;2046.63;137;62.95;0.09;3.54;2210.10;145;108.88;0.15;5.67;1926.92;136;59.52;0.10;3.55;1791.62;138;25.11;0.03;1.61;2026.97;155;-133.59;-0.16;-7.58;2366.92;167;59.36;0.08;2.88;2082.91;147;66.68;0.09;3.68;1703.74;139;-172.60;-0.24;-11.65;2424.65;160;97.90;0.13;4.64;2565.57;168;122.93;0.15;5.51;1505.72;98;81.59;0.12;6.23;2527.87;163;157.37;0.20;7.16;2032.00;120;288.16;0.42;16.31;2753.27;173;210.78;0.30;8.80;303.13;17;41.84;0.07;15.87;1112.27;73;32.07;0.06;3.32;1289.09;91;34.68;0.06;3.09;990.83;67;-12.36;-0.02;-1.43;1422.89;101;29.00;0.05;2.34;5234.97;405;106.59;0.17;2.34;3216.71;242;107.50;0.18;3.84;1315.63;87;119.18;0.16;10.42;682.72;38;98.00;0.16;16.51;895.46;64;55.95;0.09;7.18
4372;RHODES CRMSTYLE SWEETCORN;5;77347.56;3 382;9015.10;0.26;13.40;564.63;27;110.03;0.13;22.41;1171.24;56;228.34;0.38;22.42;1231.06;59;238.03;0.43;22.24;419.80;20;82.86;0.11;22.70;1223.28;72;47.84;0.09;4.50;1872.73;87;184.84;0.21;11.35;2649.68;102;558.76;0.77;24.25;2696.97;128;380.94;0.51;16.24;2102.81;99;337.90;0.42;18.48;3006.55;145;305.73;0.41;11.69;1211.57;53;255.52;0.32;24.25;2676.27;120;381.40;0.58;16.39;1471.02;68;126.17;0.12;9.86;814.39;31;157.81;0.16;22.29;753.61;29;144.71;0.23;22.08;1293.00;50;248.90;0.39;22.14;1190.34;46;233.65;0.33;22.57;518.50;20;102.42;0.16;22.72;1930.17;83;138.34;0.18;8.24;2365.61;104;126.66;0.16;6.16;1103.89;41;186.31;0.29;19.41;2523.52;113;74.28;0.09;3.39;511.46;19;86.25;0.10;19.39;2941.91;109;542.45;0.76;21.20;430.49;16;72.45;0.09;19.35;2738.61;124;96.31;0.14;4.04;1874.84;86;108.07;0.15;6.63;828.40;35;118.80;0.21;16.49;1545.50;75;82.65;0.11;6.15;1344.39;61;121.55;0.14;10.40;1464.41;59;255.33;0.34;20.05;3546.07;168;194.13;0.27;6.30;2488.78;117;145.72;0.20;6.73;3019.01;139;173.36;0.24;6.60;1640.21;59;306.69;0.38;21.50;971.25;35;180.41;0.25;21.36;1531.34;61;211.84;0.27;15.91;2476.31;99;335.14;0.48;15.56;1554.02;61;203.52;0.29;15.06;1376.44;53;197.34;0.32;16.49;856.66;33;125.72;0.22;16.88;1070.31;41;159.47;0.28;17.13;1472.26;64;83.21;0.13;6.50;1364.58;62;102.14;0.17;8.61;1541.27;73;113.16;0.18;8.44;1926.67;93;146.46;0.24;8.74;670.36;24;127.50;0.17;21.87;195.93;7;37.54;0.06;22.04;1175.44;56;36.47;0.06;3.57
4377;RHODES TOMATO PASTE;5;42028.81;3 032;7000.58;0.20;19.16;870.42;80;108.05;0.13;14.28;265.11;19;62.40;0.10;27.07;349.05;25;82.30;0.15;27.12;461.67;33;109.44;0.15;27.26;1351.02;124;166.86;0.32;14.20;614.86;44;145.31;0.16;27.18;794.63;57;186.60;0.26;27.01;782.74;56;185.11;0.25;27.20;907.95;65;214.35;0.27;27.15;715.09;51;168.72;0.23;27.13;703.03;47;174.17;0.22;28.49;374.00;25;92.68;0.14;28.50;2041.40;160;324.66;0.30;18.29;778.73;52;193.49;0.19;28.57;1469.00;125;146.76;0.23;11.49;509.54;46;29.49;0.05;6.66;1896.73;152;282.59;0.40;17.13;494.67;33;124.72;0.19;28.99;448.20;30;92.27;0.12;23.68;1078.53;72;200.17;0.26;21.34;1208.94;81;221.36;0.35;21.06;508.16;34;93.53;0.12;21.17;374.00;25;69.08;0.08;21.24;417.47;28;76.14;0.11;20.97;748.75;50;138.81;0.18;21.32;778.73;52;144.39;0.20;21.32;1759.06;136;166.13;0.23;10.86;648.46;47;87.87;0.15;15.58;1513.95;130;122.57;0.17;9.31;640.07;43;116.02;0.14;20.85;374.00;25;69.08;0.09;21.24;493.92;33;91.39;0.13;21.28;566.62;38;103.38;0.15;20.98;313.29;21;57.27;0.08;21.02;854.43;57;158.98;0.20;21.40;534.39;36;95.85;0.14;20.63;865.67;58;158.51;0.20;21.06;685.79;46;125.04;0.18;20.97;1952.48;147;147.44;0.21;8.68;2458.92;188;204.50;0.34;9.56;1852.22;133;223.13;0.39;13.85;715.02;48;129.97;0.23;20.90;788.50;50;158.19;0.24;23.07;752.88;42;178.83;0.30;27.32;574.78;32;137.26;0.22;27.46;394.88;22;94.12;0.15;27.41;1115.38;62;267.45;0.36;27.57;610.76;34;145.88;0.25;27.47;620.92;38;128.30;0.22;23.76
4381;RHODES PASTE TOMATO;5;52422.08;7 770;10538.31;0.30;23.12;1411.90;297;141.80;0.17;11.55;1401.84;201;299.72;0.50;24.59;358.32;54;88.67;0.16;28.46;608.77;94;160.58;0.21;30.33;569.17;88;149.68;0.28;30.24;979.35;151;259.19;0.29;30.44;661.34;102;174.90;0.24;30.41;743.66;135;160.27;0.21;24.78;1042.95;198;208.67;0.26;23.01;663.90;126;132.97;0.18;23.03;645.19;117;131.37;0.17;23.42;841.89;141;178.89;0.27;24.44;818.53;137;174.27;0.16;24.48;1223.75;205;259.85;0.26;24.42;1248.91;209;266.04;0.42;24.50;1045.85;175;222.86;0.35;24.51;692.44;116;149.26;0.21;24.79;1311.47;201;321.64;0.50;28.20;463.63;62;139.62;0.18;34.63;418.32;56;125.72;0.16;34.56;1010.78;135;305.11;0.48;34.71;634.41;85;190.36;0.24;34.51;508.57;68;153.19;0.18;34.64;681.24;89;195.10;0.27;32.94;1859.27;233;496.33;0.65;30.70;3388.21;519;523.36;0.74;17.76;1262.01;167;294.35;0.42;26.82;912.29;122;206.63;0.36;26.05;804.44;108;180.17;0.24;25.76;1360.56;182;307.91;0.36;26.03;934.01;125;211.10;0.28;25.99;1157.96;155;261.57;0.36;25.98;1301.02;174;294.61;0.41;26.04;583.10;78;131.96;0.18;26.03;1480.05;199;330.07;0.41;25.65;2716.88;429;354.61;0.50;15.01;1276.31;171;287.55;0.37;25.91;2031.56;315;286.73;0.41;16.23;1513.69;227;207.64;0.30;15.78;770.90;91;168.98;0.28;25.21;759.87;90;164.90;0.28;24.96;2214.08;327;238.34;0.42;12.38;803.83;99;153.54;0.23;21.97;678.78;80;149.48;0.25;25.33;744.16;88;162.26;0.26;25.08;558.65;66;122.16;0.20;25.15;997.58;118;217.34;0.29;25.05;745.82;117;51.51;0.09;7.94;1580.87;248;145.48;0.25;10.58
4432;KNORR SOUP BROWN ONION;5;58300.93;8 547;7814.17;0.22;15.41;991.80;181;173.69;0.21;20.14;1299.59;271;88.40;0.15;7.82;1023.69;171;170.15;0.31;19.11;1356.49;254;115.74;0.15;9.81;1052.37;197;112.87;0.21;12.33;636.53;117;77.80;0.09;14.06;954.64;148;176.26;0.24;21.23;1231.81;216;99.73;0.13;9.31;617.21;91;121.06;0.15;22.56;730.60;108;142.01;0.19;22.35;1213.43;169;281.58;0.35;26.69;1063.47;142;228.10;0.35;24.67;1821.02;268;285.33;0.26;18.02;1433.85;228;198.23;0.19;15.90;673.70;101;120.68;0.19;20.60;970.21;139;202.33;0.32;23.98;1473.17;249;124.39;0.17;9.71;868.37;130;140.54;0.22;18.61;1122.53;152;182.23;0.24;18.67;1505.61;212;190.15;0.25;14.52;775.95;104;124.19;0.19;18.41;605.58;81;97.80;0.12;18.57;814.92;109;131.61;0.16;18.57;933.62;155;102.95;0.14;12.68;1302.89;174;211.84;0.28;18.70;1330.99;178;215.10;0.30;18.59;1295.77;173;210.95;0.30;18.72;1602.34;257;37.94;0.07;2.72;1479.65;198;238.50;0.32;18.54;1196.90;160;193.79;0.23;18.62;1275.15;168;160.12;0.22;14.44;1212.88;152;172.29;0.24;16.34;1932.73;274;240.64;0.34;14.32;1316.75;165;187.14;0.26;16.34;1005.94;126;143.28;0.18;16.38;872.55;115;101.49;0.14;13.38;1383.00;198;122.25;0.16;10.17;1750.13;268;153.47;0.22;10.08;1743.59;250;200.39;0.29;13.22;1829.04;250;232.41;0.38;14.61;1684.12;225;228.31;0.39;15.59;1273.64;170;191.33;0.33;17.28;1300.86;204;20.81;0.03;1.84;1047.39;145;100.10;0.17;10.99;752.71;96;148.39;0.23;22.67;806.20;100;159.37;0.26;22.73;1052.28;132;148.74;0.20;16.26;1689.82;236;195.46;0.33;13.30;993.45;140;112.19;0.19;12.99
4434;KNORR SOUP CRM CHICKEN;5;20013.36;3 055;2412.82;0.07;13.86;349.74;64;68.88;0.08;22.65;570.82;129;15.86;0.03;3.20;459.43;77;75.29;0.14;18.85;464.99;90;27.78;0.04;6.87;562.84;107;50.63;0.10;10.34;482.38;89;57.62;0.06;13.74;296.07;45;55.84;0.08;21.69;585.52;105;37.61;0.05;7.39;297.06;44;57.34;0.07;22.20;162.96;24;32.08;0.04;22.64;403.15;56;94.21;0.12;26.87;376.97;49;88.06;0.13;26.86;638.25;95;94.18;0.09;16.97;721.98;124;59.05;0.06;9.41;465.57;78;47.18;0.07;11.65;314.20;45;65.59;0.10;24.01;704.06;120;57.89;0.08;9.45;300.57;43;63.95;0.10;24.47;216.47;29;34.72;0.05;18.44;693.67;101;70.97;0.09;11.77;246.80;33;39.92;0.06;18.60;298.86;40;48.13;0.06;18.52;283.49;38;45.35;0.05;18.40;503.24;88;48.29;0.07;11.04;373.75;50;60.32;0.08;18.56;314.58;42;51.21;0.07;18.72;336.68;45;54.55;0.08;18.63;530.31;87;2.48;0.00;0.54;581.99;78;93.17;0.13;18.41;282.39;38;44.40;0.05;18.08;411.68;52;57.65;0.08;16.10;349.16;44;48.19;0.07;15.87;448.36;64;57.50;0.08;14.75;294.83;37;41.58;0.06;16.22;311.61;39;44.56;0.05;16.45;172.80;22;24.01;0.03;15.98;478.36;67;47.64;0.06;11.45;495.71;74;52.64;0.08;12.21;393.73;57;40.61;0.06;11.86;456.34;61;58.04;0.10;14.63;442.89;64;45.82;0.08;11.90;315.66;42;48.89;0.09;17.81;264.30;39;27.71;0.04;12.06;451.60;64;32.30;0.05;8.23;265.80;35;47.50;0.08;20.55;257.88;32;53.05;0.09;23.66;294.83;37;41.58;0.06;16.22;379.78;56;33.16;0.06;10.04;709.25;116;-32.14;-0.05;-5.21
4450;ROB ENV STEAK&CHOPS;5;13587.68;3 668;4027.86;0.11;34.09;331.89;111;79.99;0.09;27.72;328.90;110;79.27;0.13;27.72;266.11;89;64.13;0.12;27.72;221.26;74;53.32;0.07;27.72;107.64;36;25.94;0.05;27.72;337.87;113;81.43;0.09;27.72;291.53;97;67.30;0.09;26.55;403.65;135;87.87;0.12;25.03;292.12;98;63.01;0.08;24.80;406.64;136;88.52;0.12;25.03;389.97;103;121.53;0.15;35.84;490.77;123;161.79;0.25;37.91;482.79;121;159.16;0.15;37.91;409.37;103;125.28;0.12;35.19;446.68;112;135.12;0.21;34.79;323.19;81;97.85;0.15;34.82;179.55;45;54.86;0.08;35.14;31.92;8;9.75;0.02;35.14;271.32;68;89.33;0.12;37.86;227.43;57;100.03;0.13;50.58;343.14;86;117.17;0.18;39.27;331.17;83;101.18;0.13;35.14;481.99;121;146.81;0.17;35.03;247.38;62;75.58;0.11;35.14;383.04;96;117.03;0.15;35.14;359.10;90;109.72;0.15;35.14;391.02;98;119.47;0.17;35.14;279.30;70;85.33;0.15;35.14;378.65;95;115.46;0.16;35.07;402.99;101;123.13;0.14;35.14;367.08;92;112.15;0.15;35.14;450.87;113;148.25;0.21;37.81;311.22;78;95.09;0.13;35.14;262.94;66;80.11;0.11;35.04;183.54;46;56.08;0.07;35.14;207.08;52;63.04;0.09;35.01;255.36;64;78.02;0.10;35.14;127.78;38;30.60;0.04;27.54;147.63;37;45.11;0.06;35.14;107.73;27;32.91;0.05;35.14;143.64;36;43.89;0.08;35.14;123.29;31;37.44;0.07;34.93;107.73;27;48.44;0.07;51.71;119.70;30;45.77;0.08;43.97;195.51;49;59.73;0.09;35.14;191.52;48;58.52;0.10;35.14;143.64;36;43.89;0.06;35.14;167.58;42;51.20;0.09;35.14;135.46;34;41.27;0.07;35.04
