;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
46809;OLA PADDLEPOP TUBE PN/RASP;7;27759.25;1 482.000;7333.05;0.44;30.38;714.00;42.000;149.28;0.62;24.04;272.00;16.000;56.87;0.25;24.04;475.15;28.000;98.78;0.29;23.91;391.00;23.000;81.75;0.27;24.04;340.00;20.000;71.08;0.36;24.04;170.00;10.000;35.54;0.22;24.04;144.00;8.000;31.94;0.12;25.51;630.00;35.000;139.75;0.50;25.51;504.00;28.000;111.80;0.33;25.51;756.00;42.000;167.70;0.39;25.51;1008.00;56.000;223.60;0.61;25.51;918.00;51.000;203.63;0.54;25.51;198.00;11.000;43.92;0.12;25.51;155.94;8.000;37.43;0.10;27.60;419.79;21.000;100.60;0.34;27.56;199.90;10.000;49.80;0.34;28.65;218.89;11.000;55.98;0.25;29.41;379.81;19.000;98.20;0.29;29.73;358.82;18.000;92.16;0.27;29.54;859.57;43.000;222.24;0.66;29.73;659.67;33.000;170.56;0.43;29.73;539.73;27.000;140.51;0.32;29.94;1199.40;60.000;288.68;0.69;27.68;239.88;12.000;58.62;0.14;28.10;439.78;22.000;113.71;0.32;29.73;539.73;27.000;139.55;0.47;29.73;79.96;4.000;20.67;0.06;29.73;119.94;6.000;31.01;0.35;29.73;259.87;13.000;67.19;0.25;29.73;419.79;21.000;101.74;0.35;27.87;419.79;21.000;100.60;0.34;27.56;659.67;33.000;158.09;0.31;27.56;1078.00;54.000;260.57;0.64;27.80;399.00;20.000;101.41;0.20;29.23;640.00;32.000;153.58;0.42;27.60;1340.00;67.000;321.56;0.83;27.60;1280.00;64.000;307.16;0.82;27.60;640.00;32.000;153.58;0.47;27.60;360.00;18.000;86.39;0.31;27.60;200.00;10.000;47.99;0.17;27.60;140.00;7.000;55.63;0.13;45.70;400.00;20.000;158.94;0.46;45.70;660.00;33.000;262.26;0.92;45.70;807.52;50.000;229.99;0.67;32.75;1277.60;80.000;374.12;0.79;33.68;1041.36;64.000;317.54;0.66;35.07;853.60;45.000;328.04;0.69;44.19;1094.49;60.000;398.96;1.16;41.92;857.60;47.000;312.35;0.77;41.88
48164;SPAR CHIPS STEAKHOUSE;7;17682.74;354.000;3535.10;0.21;22.99;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;274.46;7.000;59.58;0.18;24.97;157.96;4.000;35.03;0.11;25.50;473.88;12.000;105.08;0.54;25.50;315.92;8.000;70.05;0.43;25.50;829.29;21.000;183.89;0.71;25.50;315.92;8.000;70.05;0.25;25.50;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;797.34;16.000;141.20;0.32;20.37;944.81;19.000;165.91;0.40;20.19;647.37;13.000;114.32;0.27;20.31;599.88;12.000;107.53;0.30;20.61;599.88;12.000;107.53;0.36;20.61;549.89;11.000;98.57;0.28;20.61;599.88;12.000;107.53;1.23;20.61;447.41;9.000;78.47;0.29;20.17;447.41;9.000;78.47;0.27;20.17;1049.79;21.000;188.18;0.64;20.61;822.64;16.000;160.11;0.31;22.38;809.85;15.000;179.97;0.44;25.56;429.22;8.000;93.63;0.19;25.09;699.17;13.000;153.62;0.42;25.27;161.97;3.000;35.99;0.09;25.56;431.92;8.000;95.98;0.26;25.56;269.95;5.000;59.99;0.18;25.56;647.88;12.000;143.97;0.52;25.56;701.87;13.000;155.97;0.54;25.56;485.91;9.000;107.98;0.26;25.56;480.51;9.000;103.28;0.30;24.72;53.99;1.000;12.00;0.04;25.56;659.88;12.000;130.90;0.38;22.81;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1209.78;22.000;239.99;0.51;22.81;604.89;11.000;119.99;0.35;22.81;162.22;3.000;30.33;0.08;21.50
48343;SPAR BURGER CHIC & BEEF;7;21037.09;526.000;4254.77;0.26;23.26;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;397.90;10.000;87.82;0.24;25.38;557.86;14.000;123.65;0.33;25.49;359.91;9.000;80.61;0.23;25.76;1239.60;40.000;91.70;0.25;8.51;199.95;5.000;44.78;0.15;25.76;1039.68;32.000;115.11;0.79;12.73;1445.57;43.000;193.99;0.86;15.43;359.91;9.000;81.75;0.24;26.12;319.92;8.000;72.67;0.21;26.12;479.88;12.000;109.01;0.32;26.12;1109.73;27.000;261.48;0.66;27.10;595.86;14.000;143.71;0.33;27.74;730.83;17.000;176.55;0.42;27.78;687.84;16.000;166.16;0.39;27.78;300.93;7.000;72.70;0.20;27.78;300.93;7.000;72.70;0.25;27.78;642.70;15.000;153.91;0.43;27.54;853.74;26.000;79.34;0.90;10.69;687.84;16.000;166.16;0.62;27.78;558.87;13.000;141.49;0.48;29.11;220.95;5.000;54.90;0.19;28.57;267.69;6.000;63.06;0.12;27.09;359.92;8.000;84.32;0.21;26.94;404.91;9.000;93.98;0.19;26.69;359.92;8.000;83.54;0.23;26.69;179.96;4.000;41.77;0.11;26.69;629.86;14.000;146.19;0.39;26.69;539.88;12.000;125.30;0.39;26.69;494.89;11.000;114.86;0.42;26.69;977.74;26.000;146.85;0.51;17.27;584.87;13.000;135.75;0.32;26.69;404.91;9.000;93.98;0.27;26.69;312.68;7.000;71.14;0.25;26.16;404.91;9.000;93.98;0.28;26.69;404.91;9.000;93.98;0.20;26.69;449.90;10.000;104.42;0.22;26.69;359.92;8.000;83.54;0.18;26.69;494.89;11.000;114.86;0.33;26.69;314.93;7.000;73.09;0.18;26.69
48396;SPAR PIES ROAST CHICKEN;7;36775.51;342.000;4815.20;0.29;15.06;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;415.96;4.000;88.16;0.45;24.37;1106.67;13.000;98.39;0.60;10.22;1106.67;13.000;98.39;0.38;10.22;207.98;2.000;44.08;0.16;24.37;1183.87;13.000;162.87;0.48;15.82;903.89;11.000;65.79;0.15;8.37;0.00;0.000;0.00;0.00;0.00;415.96;4.000;88.16;0.23;24.37;410.76;4.000;83.64;0.23;23.42;688.44;6.000;156.88;0.42;26.21;1097.91;9.000;257.52;0.87;26.97;1213.80;12.000;125.90;0.86;11.93;713.94;6.000;127.21;0.56;20.49;779.92;8.000;70.00;0.21;10.32;803.93;7.000;160.13;0.47;22.91;1359.96;15.000;79.70;0.23;6.74;1273.88;12.000;137.64;0.35;12.43;1879.78;22.000;61.11;0.14;3.74;473.96;4.000;82.31;0.20;19.97;739.93;7.000;88.18;0.21;13.70;1753.85;15.000;297.01;0.83;19.48;1199.90;10.000;218.82;0.74;20.97;1313.89;11.000;235.48;0.66;20.61;386.97;3.000;70.78;0.81;21.03;386.97;3.000;70.78;0.26;21.03;386.97;3.000;70.78;0.24;21.03;539.94;6.000;-61.92;-0.21;-13.19;773.94;6.000;141.56;0.28;21.03;902.48;7.000;157.35;0.39;20.05;519.96;4.000;92.91;0.19;20.55;773.44;6.000;133.71;0.36;19.88;1039.92;8.000;185.82;0.48;20.55;1033.42;8.000;180.17;0.48;20.05;1099.89;11.000;25.99;0.08;2.72;259.98;2.000;46.45;0.17;20.55;759.93;7.000;64.30;0.22;9.73;2619.74;26.000;116.33;0.28;5.11;1769.84;16.000;192.25;0.56;12.49;911.93;7.000;178.90;0.63;22.56;273.98;2.000;58.63;0.17;24.61;424.12;3.000;86.47;0.18;23.45;580.61;4.000;119.83;0.25;23.73;286.63;2.000;56.72;0.12;22.76;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
49766;OLA JOY BERRY DELIGHT;7;7066.50;1 039.000;1704.84;0.10;27.74;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;30.00;5.000;9.80;0.04;37.58;149.70;25.000;48.76;0.18;37.46;161.70;27.000;52.68;0.16;37.47;108.00;18.000;25.86;0.06;27.53;438.00;73.000;102.62;0.28;26.94;48.00;8.000;11.25;0.03;26.94;84.00;14.000;19.68;0.05;26.94;72.00;12.000;16.87;0.05;26.94;36.00;6.000;8.43;0.03;26.94;30.00;5.000;7.03;0.05;26.94;55.00;9.000;12.91;0.06;27.00;133.00;19.000;31.64;0.09;27.36;91.00;13.000;21.65;0.06;27.36;168.00;24.000;39.97;0.12;27.36;280.00;40.000;66.61;0.17;27.36;272.30;39.000;64.34;0.15;27.17;322.00;46.000;76.60;0.18;27.36;28.00;4.000;6.66;0.02;27.36;147.00;21.000;34.97;0.10;27.36;210.00;30.000;49.96;0.17;27.36;131.60;19.000;30.42;0.09;26.59;49.00;7.000;11.66;0.13;27.36;14.00;2.000;3.33;0.01;27.36;63.00;9.000;14.99;0.05;27.36;224.00;32.000;53.29;0.18;27.36;497.00;71.000;118.24;0.23;27.36;77.00;11.000;18.32;0.05;27.36;609.00;87.000;144.88;0.29;27.36;342.65;49.000;81.30;0.22;27.28;579.60;83.000;137.00;0.35;27.18;497.00;71.000;118.24;0.31;27.36;238.00;34.000;56.62;0.17;27.36;147.00;21.000;34.97;0.13;27.36;140.00;20.000;33.31;0.12;27.36;34.65;5.000;8.02;0.02;26.62;168.00;24.000;39.97;0.12;27.36;217.00;31.000;51.62;0.18;27.36;167.30;24.000;39.36;0.12;27.05;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;7.00;1.000;1.02;0.00;16.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
49767;OLA JOY CARAMEL DIP;7;10651.00;1 066.000;2776.89;0.17;29.98;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;70.00;7.000;18.29;0.07;30.04;179.50;18.000;46.59;0.17;29.85;239.00;24.000;61.83;0.18;29.75;389.50;39.000;101.45;0.23;29.95;368.50;37.000;95.35;0.26;29.76;390.00;39.000;101.88;0.27;30.04;0.00;0.000;0.00;0.00;0.00;70.00;7.000;18.29;0.05;30.04;170.00;17.000;44.41;0.15;30.04;89.00;9.000;22.64;0.15;29.26;150.00;15.000;39.18;0.17;30.04;359.50;36.000;93.61;0.28;29.94;279.00;28.000;72.27;0.21;29.79;250.00;25.000;65.31;0.19;30.04;0.00;0.000;0.00;0.00;0.00;249.50;25.000;64.87;0.15;29.90;490.00;49.000;128.00;0.31;30.04;89.50;9.000;23.08;0.05;29.65;270.00;27.000;70.53;0.20;30.04;180.00;18.000;47.02;0.16;30.04;290.00;29.000;75.76;0.21;30.04;250.00;25.000;65.31;0.74;30.04;130.00;13.000;33.96;0.13;30.04;560.00;56.000;146.29;0.50;30.04;330.00;33.000;86.21;0.29;30.04;469.50;47.000;122.34;0.24;29.97;500.00;50.000;130.62;0.32;30.04;1159.50;116.000;302.59;0.60;30.01;609.00;61.000;158.48;0.43;29.93;480.00;48.000;125.39;0.32;30.04;160.00;16.000;41.80;0.11;30.04;230.00;23.000;60.08;0.19;30.04;290.00;29.000;75.76;0.27;30.04;70.00;7.000;18.29;0.06;30.04;170.00;17.000;44.41;0.11;30.04;80.00;8.000;20.90;0.06;30.04;250.00;25.000;65.31;0.23;30.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;180.00;18.000;47.02;0.10;30.04;100.00;10.000;26.12;0.06;30.04;60.00;6.000;15.67;0.05;30.04;0.00;0.000;0.00;0.00;0.00
49768;OLA JOY CHOC DIP;7;13618.50;1 363.000;3550.57;0.21;29.98;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;30.00;3.000;7.84;0.03;30.04;269.50;27.000;70.10;0.25;29.91;249.00;25.000;64.44;0.19;29.76;569.50;57.000;148.47;0.34;29.98;380.00;38.000;99.27;0.27;30.04;409.50;41.000;106.67;0.28;29.96;210.00;21.000;54.86;0.15;30.04;130.00;13.000;33.96;0.09;30.04;0.00;0.000;0.00;0.00;0.00;119.50;12.000;30.91;0.21;29.75;40.00;4.000;10.45;0.05;30.04;210.00;21.000;54.86;0.16;30.04;369.50;37.000;96.22;0.28;29.95;170.00;17.000;44.41;0.13;30.04;199.50;20.000;51.81;0.13;29.87;259.50;26.000;67.49;0.15;29.91;369.50;37.000;96.22;0.23;29.95;60.00;6.000;15.67;0.04;30.04;390.00;39.000;101.88;0.29;30.04;180.00;18.000;47.02;0.16;30.04;280.00;28.000;73.14;0.21;30.04;80.00;8.000;20.90;0.24;30.04;179.50;18.000;46.59;0.17;29.85;140.00;14.000;36.57;0.13;30.04;290.00;29.000;75.76;0.26;30.04;469.00;47.000;121.91;0.24;29.89;570.00;57.000;148.90;0.37;30.04;899.50;90.000;234.67;0.47;30.00;719.00;72.000;187.22;0.51;29.94;560.00;56.000;146.29;0.38;30.04;1109.50;111.000;289.53;0.77;30.01;429.50;43.000;111.89;0.34;29.96;220.00;22.000;57.47;0.21;30.04;150.00;15.000;39.18;0.14;30.04;110.00;11.000;28.74;0.07;30.04;150.00;15.000;39.18;0.11;30.04;240.00;24.000;62.70;0.22;30.04;10.00;1.000;2.61;0.01;30.04;330.00;33.000;86.21;0.18;30.04;499.50;50.000;130.18;0.27;29.97;530.00;53.000;138.45;0.29;30.04;539.50;54.000;140.63;0.41;29.98;498.50;50.000;129.31;0.32;29.83
49769;OLA JOY MILKSHAPE DIP;7;10253.00;1 026.000;2674.14;0.16;29.99;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;70.00;7.000;18.29;0.07;30.04;429.50;43.000;111.89;0.40;29.96;359.00;36.000;93.17;0.27;29.85;510.00;51.000;133.23;0.31;30.04;130.00;13.000;33.96;0.09;30.04;590.00;59.000;154.13;0.41;30.04;160.00;16.000;41.80;0.12;30.04;220.00;22.000;57.47;0.16;30.04;30.00;3.000;7.84;0.03;30.04;90.00;9.000;23.51;0.16;30.04;90.00;9.000;23.51;0.10;30.04;169.50;17.000;43.97;0.13;29.84;149.50;15.000;38.75;0.11;29.81;190.00;19.000;49.63;0.15;30.04;310.00;31.000;80.98;0.20;30.04;488.50;49.000;126.70;0.29;29.83;500.00;50.000;130.62;0.31;30.04;449.00;45.000;116.68;0.27;29.89;150.00;15.000;39.18;0.11;30.04;170.00;17.000;44.41;0.15;30.04;419.50;42.000;109.28;0.31;29.96;240.00;24.000;62.70;0.71;30.04;20.00;2.000;5.22;0.02;30.04;70.00;7.000;18.29;0.06;30.04;340.00;34.000;88.82;0.30;30.04;329.50;33.000;85.77;0.17;29.94;10.00;1.000;2.61;0.01;30.04;240.00;24.000;62.70;0.12;30.04;820.00;82.000;214.21;0.58;30.04;440.00;44.000;114.94;0.30;30.04;739.00;74.000;192.44;0.51;29.95;410.00;41.000;107.10;0.33;30.04;110.00;11.000;28.74;0.10;30.04;80.00;8.000;20.90;0.07;30.04;80.00;8.000;20.90;0.05;30.04;190.00;19.000;49.63;0.14;30.04;290.00;29.000;75.76;0.27;30.04;170.00;17.000;44.41;0.13;30.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
49770;OLA JOY RASPBERRY FLAVOR;7;4240.98;837.000;1269.70;0.08;34.43;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;48.00;12.000;17.79;0.07;42.62;72.00;18.000;26.68;0.10;42.62;96.00;24.000;33.46;0.10;40.08;204.00;51.000;48.65;0.11;27.42;179.80;45.000;42.75;0.12;27.34;116.00;29.000;27.66;0.07;27.42;104.00;26.000;24.80;0.07;27.42;36.00;9.000;8.59;0.02;27.42;52.00;13.000;12.40;0.04;27.42;8.00;2.000;1.91;0.01;27.42;32.00;8.000;7.63;0.03;27.42;12.00;3.000;2.86;0.01;27.42;81.00;15.000;24.24;0.07;34.41;82.50;15.000;25.54;0.08;35.60;165.00;30.000;51.08;0.13;35.60;82.50;15.000;25.54;0.06;35.60;247.50;45.000;76.62;0.18;35.60;154.00;28.000;47.68;0.11;35.60;71.50;13.000;22.14;0.06;35.60;0.00;0.000;0.00;0.00;0.00;33.00;6.000;10.22;0.03;35.60;16.50;3.000;5.11;0.06;35.60;0.00;0.000;0.00;0.00;0.00;71.50;13.000;22.14;0.08;35.60;88.00;16.000;27.24;0.09;35.60;319.00;58.000;98.76;0.19;35.60;220.00;40.000;68.11;0.17;35.60;99.00;18.000;30.65;0.06;35.60;418.00;76.000;129.41;0.35;35.60;341.00;62.000;105.57;0.27;35.60;291.50;53.000;90.24;0.24;35.60;126.50;23.000;39.16;0.12;35.60;104.50;19.000;32.35;0.12;35.60;55.00;10.000;17.03;0.06;35.60;22.00;4.000;6.81;0.02;35.60;93.50;17.000;28.95;0.08;35.60;0.00;0.000;0.00;0.00;0.00;98.18;18.000;29.94;0.09;35.06;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
50008;SPAR S/STYL CRM CHIC DRUM;7;154841.13;1 887.000;24698.35;1.49;18.34;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;414.95;5.000;92.51;0.36;25.64;912.89;11.000;203.52;0.73;25.64;995.88;12.000;222.02;0.65;25.64;2323.72;28.000;508.31;1.17;25.16;1244.85;15.000;271.17;0.73;25.05;5755.20;80.000;861.02;2.28;17.20;5029.33;67.000;811.74;2.27;18.56;2609.71;29.000;576.85;1.56;25.42;1619.82;18.000;358.05;1.21;25.42;8088.87;113.000;742.51;5.07;10.56;2474.69;31.000;387.38;1.71;18.00;6679.07;93.000;382.39;1.14;6.58;4079.49;51.000;559.44;1.64;15.77;6461.14;86.000;779.45;2.30;13.87;14117.00;200.000;1632.61;4.11;13.30;15550.80;220.000;1202.57;2.73;8.89;7220.00;100.000;461.55;1.11;7.35;1478.83;17.000;348.07;0.81;27.07;4700.49;51.000;1036.83;2.91;25.37;3905.58;42.000;852.90;2.89;25.11;3068.67;33.000;670.13;1.88;25.11;4498.53;47.000;981.62;11.19;25.09;872.91;9.000;190.41;0.71;25.09;1454.85;15.000;317.37;1.09;25.09;4655.52;48.000;1015.71;3.46;25.09;2715.72;28.000;588.47;1.15;24.92;1551.84;16.000;317.11;0.78;23.50;2521.74;26.000;515.30;1.03;23.50;2812.71;29.000;574.76;1.56;23.50;2036.79;21.000;416.20;1.07;23.50;2327.76;24.000;475.66;1.26;23.50;1842.81;19.000;376.57;1.16;23.50;3200.67;33.000;654.03;2.37;23.50;2424.75;25.000;495.48;1.72;23.50;2812.71;29.000;574.76;1.37;23.50;1260.87;13.000;257.65;0.75;23.50;1648.83;17.000;336.93;1.19;23.50;2902.69;31.000;607.84;1.78;24.08;2255.76;24.000;467.69;0.99;23.84;4844.49;51.000;989.77;2.06;23.50;3039.68;32.000;687.38;1.45;26.01;2289.75;25.000;490.26;1.43;24.62;2138.77;23.000;406.37;1.01;21.85
50035;MCCAIN STIR FRY AFRICAN;7;10764.01;274.000;1953.59;0.12;18.15;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;195.95;5.000;45.95;0.18;23.45;239.94;6.000;59.94;0.22;24.98;475.88;12.000;113.81;0.33;23.91;319.91;9.000;50.85;0.12;15.89;329.91;9.000;59.84;0.16;18.14;479.85;15.000;33.95;0.09;7.08;725.79;21.000;98.60;0.28;13.58;251.94;6.000;69.87;0.19;27.73;1031.68;32.000;80.96;0.27;7.85;83.98;2.000;23.29;0.16;27.73;121.97;3.000;29.96;0.13;24.57;319.92;8.000;72.67;0.22;22.72;159.96;4.000;36.34;0.11;22.72;159.96;4.000;36.34;0.11;22.72;557.86;14.000;125.18;0.32;22.44;199.95;5.000;45.42;0.10;22.72;439.90;10.000;99.12;0.24;22.53;356.91;9.000;47.86;0.11;13.41;343.92;8.000;66.55;0.19;19.35;468.64;11.000;90.65;0.31;19.34;179.96;4.000;40.47;0.11;22.49;269.94;6.000;60.71;0.69;22.49;400.41;9.000;86.57;0.32;21.62;179.96;4.000;40.47;0.14;22.49;118.97;3.000;15.95;0.05;13.41;132.72;3.000;28.11;0.05;21.18;89.98;2.000;20.24;0.05;22.49;245.94;6.000;39.11;0.08;15.90;208.95;5.000;36.19;0.10;17.32;370.66;9.000;58.86;0.15;15.88;73.98;2.000;5.26;0.01;7.11;0.00;0.000;0.00;0.00;0.00;179.96;4.000;40.47;0.15;22.49;179.96;4.000;40.99;0.14;22.77;134.97;3.000;30.87;0.07;22.87;35.99;1.000;1.63;0.00;4.53;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;93.98;2.000;21.82;0.05;23.22;216.95;5.000;36.56;0.08;16.85;140.97;3.000;32.73;0.07;23.22;131.97;3.000;23.73;0.07;17.98;113.97;3.000;5.73;0.01;5.03
50036;SPAR BURGERS CHIC CRMB;7;18363.51;258.000;3678.55;0.22;23.04;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;188.97;3.000;46.46;0.11;28.27;629.90;10.000;154.87;0.42;28.27;251.96;4.000;61.95;0.16;28.27;224.97;3.000;49.92;0.14;25.52;74.99;1.000;16.64;0.05;25.52;1253.81;19.000;216.76;0.73;19.88;347.95;5.000;67.50;0.46;22.31;674.91;9.000;146.48;0.65;24.96;674.91;9.000;142.14;0.42;24.22;599.92;8.000;126.34;0.37;24.22;599.92;8.000;126.34;0.37;24.22;299.96;4.000;63.17;0.16;24.22;149.98;2.000;31.59;0.07;24.22;674.93;10.000;114.50;0.28;19.51;599.96;10.000;69.80;0.16;13.38;299.96;4.000;61.47;0.17;23.57;74.99;1.000;15.37;0.05;23.57;0.00;0.000;0.00;0.00;0.00;299.96;4.000;61.47;0.70;23.57;299.96;4.000;61.47;0.23;23.57;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;899.88;12.000;184.41;0.36;23.57;1199.84;16.000;245.88;0.60;23.57;1049.86;14.000;215.14;0.43;23.57;824.89;11.000;169.04;0.46;23.57;1106.86;14.000;278.49;0.72;28.93;510.93;7.000;109.18;0.29;24.57;145.98;2.000;31.20;0.10;24.57;0.00;0.000;0.00;0.00;0.00;215.97;3.000;44.18;0.15;23.53;867.87;13.000;132.93;0.32;17.61;1015.84;16.000;133.63;0.39;15.13;575.92;8.000;136.97;0.48;27.35;575.92;8.000;127.44;0.37;25.45;0.00;0.000;0.00;0.00;0.00;575.92;8.000;117.91;0.25;23.54;575.92;8.000;117.91;0.25;23.54;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
